28,PR
28,GG
28,IT
28,IQ
28,FK
28,AT
28,VA
28,GT
28,JP
28,AU
28,BL
28,NO
28,TZ
28,MT
28,MY
28,PM
28,YE
28,GR
28,PF
28,GA
28,DJ
28,PA
28,LC
28,GY
28,SG
28,KH
28,AI
28,GH
28,AD
28,TH
28,CZ
28,ES
28,MA
28,EE
28,LV
28,CR
28,CF
28,TJ
29,AS
29,VI
29,ER
29,MZ
29,SZ
29,GE
29,AE
29,ZA
29,MT
29,CI
29,KP
29,AL
29,PY
29,TM
29,TN
29,DO
29,TD
29,PF
29,BI
29,RS
29,NU
29,GB
29,AM
29,BA
29,HM
29,MW
29,MR
29,CX
29,ML
29,GT
29,MM
29,RW
29,GH
29,BB
29,KZ
29,LI
29,LV
29,AG
29,IE
29,SS
29,YT
29,KI
29,MN
29,DZ
29,IT
29,CG
30,AS
30,JE
30,NR
30,AL
30,PW
30,VI
30,DK
30,KY
30,RO
30,WF
30,VG
30,KP
30,TZ
30,KI
30,ID
30,SE
30,DZ
30,MP
30,TN
30,MY
30,NC
30,FM
30,DM
30,MU
30,FO
30,ES
31,AD
31,SS
31,DO
31,CD
31,CW
31,MK
31,SX
31,SL
31,KE
31,TR
31,EG
31,JP
31,NC
31,BA
31,CF
31,NI
31,GY
31,PW
31,MM
31,JE
31,AM
31,MC
31,GG
31,CY
31,DK
31,GM
31,MH
31,BJ
31,SV
31,KI
31,TN
31,TW
31,GT
31,CL
31,BO
31,YE
31,MA
31,NL
31,GU
31,MP
31,OM
31,BV
31,AO
31,SB
31,TL
32,AD
32,AT
32,HM
32,LT
32,TR
32,PG
32,AE
32,PN
32,KN
32,GR
32,BT
32,LV
32,KZ
32,BH
32,NU
32,NZ
32,MS
32,BY
32,MK
32,AZ
32,KP
32,UY
32,SJ
32,CD
32,BJ
32,AI
32,EG
32,IS
32,AF
32,CC
32,SR
32,SM
32,WS
32,VG
32,GI
32,BG
32,BQ
32,ME
32,RE
32,NR
32,NG
32,GS
32,FO
33,AO
33,GF
33,HM
33,SE
33,BQ
33,MM
33,SN
33,IS
33,UM
33,MA
33,BM
33,IL
33,GT
33,NR
33,NU
33,MH
33,AL
33,NF
33,NA
33,MK
33,CZ
33,BT
33,PH
33,SM
33,KY
33,TO
33,CN
33,ET
33,RU
33,MG
33,KP
33,CI
33,BV
33,PG
33,CR
34,AO
34,GA
34,SV
34,SZ
34,DE
34,TV
34,SH
34,NI
34,TG
34,WF
34,TN
34,BY
34,CR
34,IS
35,AO
35,BY
35,CN
35,CI
35,FO
35,ID
35,PG
35,SG
35,CG
35,US
35,MZ
35,TJ
35,CA
35,TN
35,NU
36,AO
36,TK
36,IE
36,NC
36,GR
36,KH
36,GL
36,TT
36,HK
36,KR
36,AZ
36,BB
36,BE
36,SS
36,PS
36,TG
36,SG
36,BQ
36,CA
36,IQ
36,MZ
36,WS
36,TV
36,LC
37,AO
37,NG
37,SI
37,NU
37,BJ
37,BA
37,SZ
37,KY
37,VI
37,CY
37,MF
37,EE
37,NO
37,TH
37,PT
37,CW
37,TL
37,ZA
37,MP
37,PY
37,YT
37,BQ
37,IL
37,HK
37,BV
37,HR
37,BS
37,CG
38,AO
38,MF
38,TN
38,VC
38,SB
38,PW
38,SR
38,GA
38,BE
38,CA
38,ER
38,FI
38,LR
38,KR
38,KI
38,MR
38,GI
38,MH
38,NP
38,SA
38,TV
38,NL
38,SY
38,KM
38,TT
39,AO
39,GQ
39,NI
39,BW
39,MN
39,ET
39,CW
39,ES
39,AQ
39,BO
39,BG
39,YT
39,LR
39,NL
39,BM
39,GE
39,GL
39,UA
39,GP
39,SM
39,GY
39,TM
39,ML
39,VG
39,RS
39,JE
39,HN
39,KW
39,IS
39,MW
39,SV
39,MZ
39,MD
39,CN
39,PH
40,AI
40,SC
40,UG
40,CR
40,KH
40,BB
40,NE
40,MW
40,PS
40,NP
40,GP
40,CV
40,NA
40,AD
40,VE
40,FK
40,SR
40,PE
40,SJ
40,VC
40,MT
40,CH
40,RE
40,AE
40,MO
40,DJ
40,SG
40,KZ
40,BR
40,ST
41,AI
41,JO
41,BH
41,RS
41,MF
41,CY
41,BV
41,TK
41,TN
41,LU
41,GR
41,OM
41,BB
41,US
41,IE
41,GW
41,HU
41,NR
41,JE
41,PK
41,MZ
41,TZ
41,SB
41,CW
41,FO
41,KR
41,MP
41,AU
41,KN
41,MR
41,MK
41,RW
41,BI
41,GB
41,MO
41,GU
41,WS
41,LT
42,AQ
42,BN
42,FK
42,AG
42,PY
42,VA
42,WF
42,EG
42,SK
42,AI
42,CZ
42,NC
42,RS
42,DZ
42,RO
42,BD
42,SH
42,SE
42,KY
42,SB
42,IQ
42,DK
42,GQ
42,SI
42,KG
42,KR
42,GR
42,JP
42,TV
42,TT
42,ZW
42,GU
42,NG
42,CY
42,UM
42,QA
42,TN
42,TR
42,JE
42,BO
42,AS
42,SM
42,RE
42,NI
42,FJ
42,GE
42,GN
42,PT
42,GH
42,BE
43,AQ
43,WS
43,BZ
43,LU
43,FI
43,BG
43,SB
43,EH
43,ES
43,AO
43,JO
43,TO
43,VG
43,PA
43,LA
43,MS
43,NR
43,AR
43,MG
43,TL
43,CL
43,NP
43,SZ
43,MR
43,RU
43,GF
43,BW
43,PF
43,GT
43,FO
43,PR
43,GP
43,RW
43,LR
43,LK
43,VI
43,TK
43,MC
43,SC
43,BN
43,RS
43,AZ
43,NI
43,PK
43,GW
44,AQ
44,EG
44,GU
44,PS
44,MA
44,ZW
44,CR
44,GF
44,HU
44,SK
44,MD
44,TF
44,IT
44,AE
44,BG
44,PL
44,BM
44,GT
45,AQ
45,PT
45,ML
45,GR
45,SN
45,LT
45,YT
45,SR
45,AX
45,JP
45,BJ
45,TM
45,MY
45,ER
45,UZ
45,KE
45,LV
45,AU
45,AW
45,LB
45,MU
45,PA
45,KI
45,NC
45,TL
45,MV
45,GY
45,CV
45,GB
46,AQ
46,WS
46,FR
46,NP
46,CN
46,HT
46,BM
46,LU
46,CR
46,MV
46,UY
46,JO
46,CC
46,UG
46,SR
46,KZ
46,BS
46,IM
46,PY
46,SJ
46,NI
46,IT
46,AW
46,AS
46,TO
46,NC
46,AE
46,XK
46,NZ
46,QA
46,KY
46,TD
46,LA
46,KI
46,BG
46,MC
46,HN
46,RS
46,VE
46,BQ
46,MK
46,TN
46,TT
46,MQ
46,TL
47,AQ
47,BI
47,MT
47,KM
47,EH
47,KE
47,ES
47,VA
47,LC
47,AI
47,HT
47,DZ
47,NO
47,NF
47,HN
47,CX
47,KN
47,PR
47,VI
47,BQ
47,DO
47,AR
47,ZW
47,NL
47,EG
47,BA
47,SB
47,GM
47,MW
47,PL
47,BB
47,CY
47,SD
47,BY
48,AQ
48,GD
48,KN
48,LR
48,LB
48,DJ
48,HK
48,RO
48,TN
48,PR
48,IM
48,TW
48,KH
48,NP
48,UY
48,KP
48,GE
48,TJ
48,NU
48,GY
48,CH
48,SY
48,NO
48,UM
48,GF
48,GI
48,GM
48,CV
48,AS
48,SE
48,MC
48,AZ
48,AD
48,SD
48,CK
48,SH
49,AQ
49,DZ
49,WF
49,TN
49,AR
49,KI
49,DE
49,IO
49,TW
49,TC
49,KM
49,SV
49,CA
49,VN
49,TG
49,DK
49,SI
49,HN
49,CK
49,BD
49,GD
49,LU
49,CZ
49,EE
49,SM
49,HM
49,ML
49,MY
50,AQ
50,TM
50,GH
50,SS
50,PY
50,TK
50,SJ
50,TG
50,BY
50,MC
50,KH
50,JP
50,LI
50,GE
50,CO
50,ES
50,AI
50,MG
50,DZ
50,MS
50,OM
50,EE
50,AT
50,BJ
50,SL
50,KP
50,DM
50,TJ
50,VU
50,LT
50,LS
50,WF
50,PF
50,HU
50,AE
51,AQ
51,CU
51,GE
51,CO
51,SA
51,TF
51,LU
51,SV
51,MR
51,VI
51,MM
51,CN
51,ME
51,AT
51,AU
51,SR
51,PA
51,DK
51,BI
51,SZ
51,MX
51,FK
51,MA
51,BZ
51,GU
51,HT
51,BA
51,DJ
51,NA
51,CG
51,ST
51,CH
51,MG
51,DZ
51,PL
51,FJ
51,AL
51,PF
51,JM
51,MN
51,EC
51,BD
51,IN
51,SX
52,AG
52,BN
52,PS
52,EG
52,SO
52,SL
52,BO
52,BI
52,DK
52,TG
52,VA
52,MG
52,NG
52,CK
52,BW
52,YT
52,KN
52,IE
52,ID
52,SE
52,IM
52,AT
52,NP
52,IT
52,WF
52,AR
52,TW
52,SD
52,TZ
52,TJ
53,AG
53,AE
53,MZ
53,HU
53,CL
53,NZ
53,CU
53,DJ
53,JP
53,VE
53,KE
53,AM
53,UY
53,PA
53,MS
53,BW
53,BR
53,FI
53,BG
53,SE
53,MV
53,SJ
53,KR
53,LS
53,GW
53,NP
53,CF
53,BD
53,KI
53,HM
53,ST
53,BJ
53,GD
53,MP
53,AU
53,CM
53,NE
53,PG
53,SS
53,NG
53,EC
54,AG
54,GG
54,JM
54,KN
54,KG
54,ML
54,TG
54,PN
54,BB
54,UA
54,UG
54,SK
54,TW
54,MX
54,CG
54,YT
54,MK
54,TM
54,GS
54,MA
54,CD
54,DJ
54,NO
54,BQ
54,KW
54,YE
54,BR
54,PM
54,MN
54,QA
54,BF
54,KY
55,AG
55,FM
55,GL
55,KZ
55,MX
55,SK
55,NO
55,IN
55,DZ
55,PK
55,PN
55,NL
55,AU
55,IM
55,NC
55,MW
55,UA
55,AZ
55,KW
55,SG
55,DO
55,SS
55,IE
55,CV
55,MF
55,AF
55,MH
55,CY
55,AE
55,TR
55,BY
55,VI
55,CU
55,MS
55,BT
55,TD
56,AR
56,FJ
56,MA
56,NF
56,SE
56,VU
56,EG
56,IT
56,BL
56,DJ
56,GT
56,NG
56,FI
56,ER
56,LR
56,AZ
56,NR
56,GN
56,SR
56,BH
56,CH
56,IQ
56,BF
56,KE
56,BZ
56,GQ
56,SD
56,MZ
56,PK
56,SX
56,AX
56,JE
56,BE
56,PW
56,TR
56,CO
56,CN
56,MX
56,KZ
57,AR
57,GL
57,ES
57,NL
57,GD
57,GW
57,LS
57,ML
57,GR
57,JM
57,TV
57,BM
57,AU
57,TD
58,AR
58,TO
58,PK
58,BI
58,YE
58,SZ
58,BW
58,MG
58,RW
58,KE
58,PW
58,CX
58,IO
58,GY
58,ET
58,PG
59,AR
59,SL
59,YT
59,LB
59,MH
59,NZ
59,LT
59,VI
59,SZ
59,EC
59,BZ
59,AM
59,TK
59,ES
59,JP
59,PM
59,PF
59,ZM
59,HU
59,KR
59,NP
59,BR
59,VU
59,VN
59,KI
59,BB
59,MT
59,BI
60,AR
60,CX
60,UM
60,PA
60,PM
60,CR
60,CF
60,JP
60,MT
60,MF
60,MY
60,PS
60,IR
60,HR
60,PG
60,VI
60,BW
60,JM
60,CY
60,ST
60,TR
60,PH
60,PE
60,TJ
60,DM
60,IS
60,DE
60,NL
60,BS
60,LA
60,EG
60,NP
60,MU
60,RU
60,GD
60,VC
60,KR
60,AE
60,MW
61,AR
61,NG
61,AI
61,SJ
61,PL
61,CO
61,VE
61,ET
61,GH
61,PG
61,EE
61,UG
61,SB
61,GP
61,MG
61,MC
61,KN
61,ID
61,BY
61,IQ
61,AD
61,GE
61,MW
61,YE
61,SA
61,KG
61,LR
61,TV
61,NE
61,EH
61,FJ
61,TR
61,TH
62,AR
62,GB
62,HN
62,AT
62,MA
62,SZ
62,CW
62,IM
62,RE
62,IT
62,TM
62,HU
62,PS
62,DJ
62,GP
62,TT
62,VI
62,BE
62,AD
62,GA
62,BD
62,LU
62,IS
62,LC
62,GQ
62,GF
62,CY
63,AM
63,SR
63,UM
63,DK
63,MC
63,KR
63,BD
63,IN
63,PW
63,FI
63,BS
63,KP
63,AU
63,DJ
63,XK
63,HK
63,AW
63,ES
63,AR
63,NU
63,IR
63,VN
63,MT
63,BR
63,BI
63,SI
63,GF
63,NE
63,BT
64,AM
64,AT
64,XK
64,IE
64,CL
64,UY
64,DK
64,NA
64,CD
64,TG
64,CO
64,SA
64,YE
64,NG
64,GL
64,RS
64,HN
64,CG
64,NF
64,KP
64,AE
64,NR
64,PT
64,SY
64,YT
64,ZM
64,GI
64,GU
64,KN
64,IN
64,AU
64,GS
64,MU
64,MY
64,GD
64,OM
64,LA
64,PA
64,GQ
64,GG
64,PF
64,WF
64,SL
64,AO
64,KH
64,NO
65,AM
65,BR
65,MN
65,VU
65,GU
65,LK
65,MK
65,AS
65,SI
65,TG
65,EH
65,SE
65,RW
65,TZ
65,HM
65,ST
65,CC
65,MA
65,EC
65,PL
65,VA
65,DE
65,PF
65,DK
65,IL
65,LA
65,ZA
65,TM
65,QA
65,CD
65,AI
65,TC
65,CV
66,AM
66,SB
66,MP
66,SA
66,MO
66,GH
66,CO
66,QA
66,MY
66,IO
66,GW
66,VC
66,ML
66,KW
66,NE
66,BH
66,NP
66,LS
66,CG
66,PL
66,CC
66,DO
66,AO
66,ZW
66,UG
66,GG
66,YE
66,TD
66,MS
66,BO
66,BB
66,FK
66,PN
66,TF
66,UA
66,MT
67,AM
67,KH
67,ZM
67,CW
67,MK
67,FR
67,IR
67,JM
67,TR
67,KP
67,KI
67,TG
67,NU
67,DM
67,AG
67,MX
67,KY
67,EH
67,MN
67,SV
67,BJ
67,TZ
67,JO
67,SA
67,CZ
67,EG
67,LU
67,PF
67,SE
67,AZ
67,NG
67,MO
67,ZW
67,CA
67,ES
67,RS
67,HT
67,BW
67,MC
67,SS
67,QA
67,HR
67,PH
67,TN
67,BM
67,RW
68,AW
68,AR
68,TO
68,FK
68,MN
68,TR
68,SZ
68,CU
68,CA
68,PL
68,PT
68,LY
68,RS
68,TT
68,SE
68,MX
68,SM
68,JM
68,TN
68,KH
68,LA
68,FO
68,CL
68,TC
68,ZA
68,MO
68,GD
68,MG
68,MW
68,WF
68,MZ
68,SI
68,CF
68,DJ
68,UA
68,DK
69,AW
69,MW
69,GG
69,GI
69,MT
69,TO
69,SZ
69,IS
69,TG
69,NC
69,HM
69,KZ
69,BY
69,SS
69,HK
69,CH
69,KE
69,MP
69,ME
69,CK
69,DK
69,CZ
69,HR
69,UM
69,KG
69,VA
69,DM
69,NA
69,LK
69,IQ
69,PT
69,ST
70,AW
70,ID
70,BT
70,LT
70,SM
70,HK
70,SY
70,NF
70,AQ
70,DE
70,SS
70,AU
70,IO
70,TH
70,SJ
70,SA
70,TJ
70,CA
70,PT
70,EC
70,RO
70,BE
70,MX
70,UM
70,FK
70,PM
70,US
70,DO
70,MO
70,ML
70,BQ
70,LY
70,MW
70,IR
70,GD
70,PK
70,SC
70,LB
70,CK
70,ME
70,PL
70,CG
70,GA
71,AW
71,HN
71,AX
71,SS
71,KW
71,IL
71,MO
71,KY
71,VI
71,TD
71,AL
71,UZ
71,NI
71,PY
71,RO
71,BO
71,PT
71,TN
71,SE
71,YE
71,EH
71,LI
71,TO
71,SK
71,TC
71,MK
71,DZ
71,KE
71,LY
71,UY
71,FO
71,IT
71,SJ
71,GN
71,LS
71,WF
71,VA
71,ME
71,SY
71,EC
71,PA
71,EG
71,KN
71,ER
71,JM
71,MH
71,PM
71,MC
71,NE
72,AU
72,BF
72,KH
72,US
72,NL
72,TN
72,HR
72,CU
72,LV
72,VG
72,MG
72,CH
72,BM
72,SG
72,AS
72,TH
72,GP
72,CF
72,SL
72,SX
72,LA
72,UM
72,SD
72,CG
72,LK
72,SZ
72,DE
72,ST
72,NP
72,JM
72,VC
72,CR
72,EC
72,GU
72,BO
72,VU
72,MC
72,ZW
72,GQ
72,TD
72,AM
72,CV
72,SM
72,NR
72,NO
72,KE
72,SI
72,QA
72,KZ
72,CZ
73,AU
73,EG
73,GY
73,MV
73,GR
73,RO
73,KI
73,RS
73,TG
73,CD
73,SV
73,LA
73,NG
73,KR
73,HU
73,BL
73,GG
73,NP
73,IQ
73,MA
73,ME
73,MR
73,PH
73,LY
73,SR
73,AS
73,PT
73,ER
73,SZ
73,TR
73,SA
73,AE
73,XK
73,KG
73,WF
73,KY
73,AL
73,LK
73,MU
73,LV
73,BD
73,LT
73,KW
74,AU
74,OM
74,MQ
74,RW
74,LK
74,IL
74,VC
74,GP
74,CV
74,CH
74,AG
74,TD
74,TT
74,PG
74,SM
74,MG
74,GR
74,BD
74,GH
74,CZ
74,QA
74,JE
75,AU
75,LK
75,IT
75,NL
75,PL
75,JM
75,AF
75,JE
75,MD
75,GI
75,UM
75,AG
75,MT
76,AU
76,UM
76,GT
76,KP
76,AT
76,XK
76,LB
76,MS
76,AL
76,CF
76,MX
76,ID
76,BR
76,PT
76,GP
76,VA
76,TG
76,BF
76,TC
76,AG
76,ET
76,SY
76,UG
76,BB
77,AU
77,AT
77,CK
77,AO
77,PM
77,BB
77,WF
77,CR
77,SH
77,MZ
77,NZ
77,CX
77,CH
77,BD
77,PT
77,DZ
77,UY
77,HN
77,ZM
77,SX
77,AR
77,BA
77,BO
77,JP
77,KW
77,MN
77,TJ
77,XK
77,IL
77,JE
77,TZ
77,DK
78,AU
78,US
78,CY
78,AQ
78,SE
78,HM
78,NL
78,AF
78,GH
78,GY
78,MG
78,HU
78,WS
78,LS
78,BN
78,CA
78,LC
78,SJ
78,AS
78,PK
78,PF
78,BF
78,JM
78,MA
78,DK
78,LT
78,LU
78,HN
78,DO
78,NE
78,CW
78,IL
78,BW
78,SH
78,IT
78,GA
78,BG
78,BV
78,JE
78,TL
78,AG
78,BY
78,FO
78,NI
78,BZ
78,BO
78,CU
78,CR
78,VI
78,KP
78,SM
79,AU
79,KW
79,JE
79,NP
79,TV
79,CX
79,TW
79,ZM
79,DE
79,PR
79,DM
79,TJ
79,LR
79,RU
79,BS
79,EG
79,BD
79,IL
79,BE
79,NC
79,GN
79,MW
79,GR
79,CA
79,PT
79,AF
79,TK
79,FK
79,BN
79,TN
79,ST
79,SO
79,NZ
79,UA
79,SC
80,AU
80,KG
80,UG
80,TF
80,SB
80,ST
80,DM
80,JP
80,KE
80,TM
80,MW
80,TG
81,AU
81,SR
81,PW
81,BF
81,BW
81,YT
81,TZ
81,CY
81,GN
81,JE
81,AD
81,AF
81,SE
81,CV
81,DK
81,SS
81,SL
81,KH
81,VE
82,AT
82,EC
82,KY
82,QA
82,DK
82,PL
82,LK
82,TD
82,CO
82,DE
82,TL
82,ZM
82,GI
82,UA
82,JO
82,CW
82,FK
82,MZ
82,MM
82,GH
82,MP
82,NP
82,CD
82,BD
82,MQ
82,IT
82,PY
82,HM
82,DM
83,AT
83,GD
83,UA
83,CO
83,CM
83,BV
83,ID
83,MN
83,BB
83,GY
83,FJ
83,NC
83,BE
83,EG
83,ZW
83,YE
83,SB
83,LR
83,IN
83,TF
83,MD
83,ES
83,AI
83,ZM
83,AF
83,BR
83,US
83,DZ
83,EC
83,NP
83,TZ
83,NA
83,PM
83,BY
83,PS
83,AZ
83,SL
83,PL
83,DK
83,LI
83,NO
83,SD
83,BM
83,CU
83,GE
83,TL
83,NZ
83,BT
83,BO
83,BH
83,GB
84,AT
84,SS
84,KY
84,HU
84,SC
84,KR
84,DK
84,HM
84,MH
84,ET
84,DE
84,PR
85,AT
85,TN
85,CG
85,PM
85,GA
85,NZ
85,AR
85,PT
85,LK
85,XK
85,AI
85,SM
85,MQ
85,AE
85,LB
85,US
85,VE
85,TT
85,HT
85,AZ
85,MH
85,JO
85,GE
85,CL
85,MM
85,NF
85,ZA
85,HU
85,VC
85,SK
85,GB
85,MW
85,PW
85,CY
85,NG
86,AT
86,GS
86,CD
86,GA
86,PR
86,MX
86,SM
86,VI
86,KM
86,CO
86,NZ
86,LI
86,PG
86,MR
86,BN
86,IN
86,GM
86,AX
86,NF
86,MF
86,BQ
86,YT
86,VC
86,IT
86,SC
86,MN
86,IE
86,TG
86,AO
87,AT
